ID,X_pix,Y_pix,RA_deg,Dec_deg,Fluxo,Erro_Fluxo,SNR,Mag_Inst,Erro_Mag,Std_Fundo_Local,Area_Ap,Exptime
867,2666.82295333088,609.0341807968791,276.6274853344986,-14.724252279711935,21942.121274246965,170.85444494118215,128.4258146271857,-4.858346506011773,0.00845390783116103,6.2786552804884215,225.39579873190098,250
41,782.7787051051866,40.8482612850487,276.7202479988043,-14.993538044812144,21408.184252465246,182.0555204863635,117.5915138155274,-4.831599563116558,0.009232809109875057,6.2786552804884215,225.39579873190098,250
2198,1082.2768262619388,1485.8926254427927,276.5033822944677,-14.956280902421245,21192.371476272907,169.63043405541924,124.93260183104428,-4.820598873333319,0.008690285674737437,6.2786552804884215,225.39579873190098,250
516,787.7875728494397,373.1954960349272,276.67064033956103,-14.994201134777745,21156.84751765903,170.30451142969707,124.22951887797011,-4.818777368334356,0.008739468765603742,6.2786552804884215,225.39579873190098,250
2459,1818.6072503271407,1682.2799776972208,276.4710240452868,-14.850939380720593,21146.908750794857,167.0606318993522,126.58223849850563,-4.818267206582044,0.008577032709157039,6.2786552804884215,225.39579873190098,250
1119,1498.2648120217448,777.5466845571291,276.6073115693766,-14.893456171891794,20787.047457647626,167.44589745899324,124.14187372215723,-4.799631997233909,0.008745638900456043,6.2786552804884215,225.39579873190098,250
310,2596.387994975492,232.73681710323737,276.68387644600864,-14.732828763165355,20508.306177301027,167.1170793563082,122.71819407264488,-4.784974459783394,0.008847098901710562,6.2786552804884215,225.39579873190098,250
2038,3032.0877705971266,1369.7056211333527,276.5125594199318,-14.674711060942045,20490.43914520269,165.33333883257455,123.93410361084169,-4.7840281437585395,0.008760300582066933,6.2786552804884215,225.39579873190098,250
1236,1627.5599468995401,852.4281869770942,276.5955970654979,-14.87512401113001,20400.75174023972,169.3949115291452,120.4330847726183,-4.779265405539402,0.009014964634094012,6.2786552804884215,225.39579873190098,250
518,1454.1882375371251,373.0264130486066,276.66783435151893,-14.898136369690555,20144.683122593167,170.97008100674412,117.82577983219494,-4.765551079051648,0.009214452062581141,6.2786552804884215,225.39579873190098,250
156,1981.7528202588937,124.11298592366472,276.7027024508208,-14.82101933336538,20119.507233896846,164.62388119275641,122.21499753331123,-4.764193327800983,0.008883525114862265,6.2786552804884215,225.39579873190098,250
1701,2132.8298082849624,1158.2639023318711,276.54785963689187,-14.803527522217502,19666.579637071598,163.7534402958499,120.09872648501552,-4.739472065979094,0.009040062553331576,6.2786552804884215,225.39579873190098,250
2801,2202.5233580189847,1921.0342972255496,276.4338233355142,-14.796546519040026,19665.394539975547,174.01444419963946,113.01012758121541,-4.739406638150939,0.009607103568835061,6.2786552804884215,225.39579873190098,250
2307,535.1203399670894,1560.9491790621505,276.4944533791587,-15.0354177174903,19570.985281960297,166.90471786717004,117.25843063067714,-4.734181704159739,0.009259035739780397,6.2786552804884215,225.39579873190098,250
2827,1624.5678784801175,1940.56925702648,276.4333008963513,-14.879930066199371,19093.473179902692,164.79204947355552,115.86404344686942,-4.707362317070915,0.009370465311767395,6.2786552804884215,225.39579873190098,250
1461,860.1824067005209,1003.7515343003897,276.5762502934132,-14.986350054796109,18874.050159687933,169.57418074284433,111.30261739733852,-4.694812740558285,0.00975448758877041,6.2786552804884215,225.39579873190098,250
55,1989.020787566398,53.40331176244115,276.71321425821213,-14.819671906713676,18857.327199361316,169.8464850887155,111.02571354074013,-4.693850320104166,0.009778815783981518,6.2786552804884215,225.39579873190098,250
