ID,X_pix,Y_pix,RA_deg,Dec_deg,Fluxo,Erro_Fluxo,SNR,Mag_Inst,Erro_Mag,Std_Fundo_Local,Area_Ap,Exptime,Mag_B_Calibrada
1871,2204.844014859281,1270.3620057698313,276.5308418632585,-14.793600429865808,4442835.957734531,2119.5149033567736,2096.156979457048,14.375699326337267,0.0005179478496315,6.2786552804884215,352.1809355185953,250,8.635806667392472
714,289.1672453270022,504.8703878943148,276.65310214473146,-15.066602528247996,631078.6697513051,803.5118926457624,785.4005342389171,16.494641268144825,0.0013823520008833,6.2786552804884215,352.1809355185953,250,10.811983025228713
1954,1749.7749027951834,1318.2261027456432,276.5256101250376,-14.859401273797303,495457.4641649537,712.2851904679947,695.5886080397403,16.757334082857902,0.0015608363728952,6.2786552804884215,352.1809355185953,250,11.081771395298162
175,1920.2134818221275,136.2320665434027,276.70115888882606,-14.829945350148115,436561.1919155735,677.217302173845,644.639749330424,16.89473720542103,0.001684196485134,6.2786552804884215,352.1809355185953,250,11.222885892545634
2987,2517.769424869656,2058.10469467402,276.41207886305176,-14.751642218229318,375066.4547549338,622.1597599872609,602.845890840985,17.059579463184768,0.0018009577845598,6.2786552804884215,352.1809355185953,250,11.392180679269135
2300,294.8752661630573,1556.710563059171,276.4960812997516,-15.07001128076072,370665.7207607696,620.2717750612043,597.5859867623265,17.072393961062687,0.0018168096709935,6.2786552804884215,352.1809355185953,250,11.40534130758521
788,39.42846444001863,555.5950626363939,276.6465851293698,-15.102794449660673,272990.5735182645,637.21322062472,428.41322917096136,17.404480894368334,0.0025342354672403,6.2786552804884215,352.1809355185953,250,11.746398190148781
1471,1121.1244062649712,1007.8023386714024,276.57455097583744,-14.948759364361488,225864.55462681784,489.43449858845,461.4806583479931,17.61022981775018,0.0023526446457942,6.2786552804884215,352.1809355185953,250,11.957704566165809
734,513.7250972977309,515.3462384612,276.6505897653912,-15.034286000943691,208862.14223467515,470.8670451005125,443.5692504029262,17.695200701391247,0.0024476448694623,6.2786552804884215,352.1809355185953,250,12.044970585321767
2857,2231.69366657358,1960.2423565019928,276.42785557414595,-14.79249674315881,178759.47547410388,435.6370502142669,410.3403863059432,17.864177342531573,0.0026458521662318,6.2786552804884215,352.1809355185953,250,12.218511428617582
325,1291.1739157993725,243.49033266822107,276.6878495264031,-14.921097585125157,177039.65277636284,441.5550582245202,400.945815201923,17.874673648808454,0.0027078471924023,6.2786552804884215,352.1809355185953,250,12.229291249014583
1565,1818.3247732005,1066.943827363843,276.56279995955805,-14.84849940725943,173927.410718447,430.6424634971779,403.878914554804,17.89392994267008,0.0026881819299647,6.2786552804884215,352.1809355185953,250,12.249067671678372
941,1431.0145959401575,666.2844449253987,276.6241915352094,-14.902693064762062,162183.17703087116,425.77390332748575,380.91385066906577,17.969835512614544,0.0028502507800464,6.2786552804884215,352.1809355185953,250,12.327023515338873
31,1100.9471987593208,35.212828109604885,276.719729402943,-14.947648597998889,158451.2505711135,416.3477509968751,380.5742920232629,17.99511084369436,0.0028527938506514,6.2786552804884215,352.1809355185953,250,12.352981554512638
