ID,X_pix,Y_pix,RA_deg,Dec_deg,Fluxo,Erro_Fluxo,Mag_Inst,Erro_Mag_Inst,Std_Fundo_Local,Area_Ap,Exptime
344,1328.9196473611598,993.149456037677,276.57586416490227,-14.918749186364233,16851.99570217647,224.22698740336966,-4.571778327557857,0.014445959073701713,5.829169003577347,625.9983263132058,250
349,963.1971378417323,1007.5710161428818,276.5752482664643,-14.971519488470918,16805.477272809425,227.80577473556264,-4.568777105502369,0.014717149987199004,5.97252170482539,625.9983263132058,250
521,118.67678116448167,1466.4475505099645,276.51028550108526,-15.09503672186453,16776.74253735959,229.73456814997124,-4.5669190776291515,0.014867178183428165,6.049573483442296,625.9983263132058,250
603,781.3738296263963,1784.481185436594,276.46007353696336,-15.00081980528882,16715.384701784118,234.85551070200214,-4.562940918966145,0.015254367908262867,6.251259563923793,625.9983263132058,250
598,2819.724648062009,1756.366480297483,276.4558113636724,-14.706902011019272,16683.54419466952,210.05878140674068,-4.5608707686369225,0.013669806385993511,5.281620894726922,625.9983263132058,250
212,2452.2493962404715,612.5234019866691,276.6278777313541,-14.755215052723289,16642.847414845426,225.31177434249304,-4.558219057059287,0.014698265705749529,5.88961382593856,625.9983263132058,250
267,732.4500628752114,776.587382554516,276.6106835650101,-15.003834743645063,16595.12340909394,235.75673605149498,-4.555101194253357,0.01542387375021534,6.295367275496835,625.9983263132058,250
101,706.0689039169476,294.61345516807984,276.68271224343823,-15.005653548419941,16468.09399722441,225.77860143347115,-4.546758321358352,0.01488501508539084,5.922775196919894,625.9983263132058,250
371,2564.1552612386736,1055.0130771171935,276.5614382217723,-14.74090820198353,16321.163357133104,217.92532343740464,-4.537027757375612,0.014496609002604242,5.629067619954943,625.9983263132058,250
504,2234.7390194478076,1401.2877272141943,276.5111938967334,-14.78982079813835,16179.034323708853,225.78621205122545,-4.527531469223723,0.015151466120866782,5.947823598813195,625.9983263132058,250
610,1932.017924440357,1808.0652557629885,276.45179243083203,-14.835092138055177,16111.469458394218,230.6648836839711,-4.522987859251312,0.015543763085198272,6.140768427892363,625.9983263132058,250
229,175.8185537177624,679.9651688357897,276.62744653337194,-15.083650516485903,16106.847451384645,228.03153572744014,-4.522676342023555,0.015370719756708121,6.0403499533176355,625.9983263132058,250
112,2836.816434913982,310.6558268469696,276.6712331698873,-14.698475902544885,15996.867619078257,225.78618276214172,-4.515237355439423,0.015324003702606254,5.963369445795342,625.9983263132058,250
332,1389.4034324471868,963.7638136857375,276.5799934324138,-14.90991109892191,15841.163377955963,217.66971994156785,-4.5046176610485125,0.01491834970084463,5.662258112199537,625.9983263132058,250
643,2886.22836299897,1951.3876064623905,276.4264622387956,-14.69809253683095,15815.319551875233,230.18410242663714,-4.502844906700454,0.015801822984662227,6.146938601829211,625.9983263132058,250
560,392.21960137536223,1623.229704822857,276.48574921424824,-15.056250221197367,15742.707910792786,221.86740021670144,-4.4978485724506125,0.015301143728273762,5.834109968528717,625.9983263132058,250
275,1671.8082258024674,801.6203887565796,276.6029881075962,-14.868536125599128,15682.718691697752,223.09152855740072,-4.4937033592762,0.01544441861875603,5.886554801749209,625.9983263132058,250
308,2045.5747815877635,881.547814454772,276.58949004191703,-14.814975177671132,15387.351454490097,213.73420253587696,-4.4730596618025125,0.015080647529207377,5.549466932247272,625.9983263132058,250
556,2524.1243855258044,1606.6556620754636,276.4793634281805,-14.748924341930383,15319.915879214532,227.07384751060167,-4.46829092986208,0.016092390988696494,6.06982069822888,625.9983263132058,250
65,146.7979747072946,212.33556364537804,276.69736571597855,-15.085911716907841,15127.320378085133,497.54179835994404,-4.454554990367825,0.0357089766712384,15.371042605173308,625.9983263132058,250
240,799.4213888574379,711.5121168485495,276.62011160265257,-14.993917197255788,15110.695989957487,234.24659690247103,-4.453361148703674,0.0168305636236765,6.357604338622435,625.9983263132058,250
395,440.89110216017673,1111.9801557687163,276.5618544928568,-15.047205268773892,15037.246159161557,219.06799001826036,-4.448070751241879,0.015816866615428662,5.787847988845827,625.9983263132058,250
613,2922.738275592222,1827.145996236836,276.4448312439847,-14.692331107287085,14714.698326997866,226.01705845172503,-4.424528385444802,0.01667629977237205,6.080395728931527,625.9983263132058,250
457,1349.1325889606112,1288.0806020275327,276.53178204338906,-14.917029544500885,14513.899135278887,216.62613162652494,-4.409610229857821,0.016204535315754,5.740180960684021,625.9983263132058,250
169,1563.3047789241505,471.4083833367799,276.6526970269997,-14.8828140209332,14440.798135305056,223.86002556104233,-4.404127971130361,0.016830429140715183,6.0218917354677215,625.9983263132058,250
469,896.8376942699134,1315.4054714582496,276.52959334863436,-14.982322596109972,14364.685856727418,227.59155730412638,-4.398390310286427,0.0172016399265263,6.168715613457263,625.9983263132058,250
19,2772.9169587518327,61.19600009903441,276.7086866290162,-14.706634099618567,14040.63416470174,231.24017938565922,-4.3736167876923275,0.017880778019996463,6.331215773322096,625.9983263132058,250
191,2351.1312582007185,547.5296433311696,276.6379970829081,-14.769527304048138,14027.699816287262,220.1267365104775,-4.372616137538877,0.017037119482121894,5.915922759903415,625.9983263132058,250
235,507.1422872371558,692.2094903343669,276.6242238931374,-15.035959123564982,13963.699740818702,217.03391996401365,-4.367651232515927,0.016874734581704368,5.804201645809765,625.9983263132058,250
546,2922.5950195217656,1554.67530973105,276.48544764343717,-14.691254175697578,13824.378139146662,213.4172242455975,-4.356763989778687,0.016760759726856533,5.678714351235839,625.9983263132058,250
437,1375.264191662516,1229.6691857081714,276.54038654542205,-14.913027671004215,13754.041128285986,212.97906780473798,-4.351225774983336,0.016811886176497124,5.668278093395785,625.9983263132058,250
605,2439.1511771146816,1788.526255014235,276.45260043212295,-14.76190525066764,13684.95491730672,221.0830911560918,-4.3457584059229,0.01753969329958218,5.9812625735545835,625.9983263132058,250
624,1363.708796665649,1870.9808804910451,276.44476031896636,-14.917249826603395,13675.297227839881,211.32889783712284,-4.344991914189686,0.0167776817248751,5.612276758123643,625.9983263132058,250
608,1052.1377407789516,1806.553512391744,276.45566096868936,-14.961893758222493,13517.989392893098,223.37082740736017,-4.3324302316486225,0.017940072319014344,6.0810247142499465,625.9983263132058,250
576,761.0243377046814,1672.102594266174,276.4769287090036,-15.00330944420404,13485.20617185306,232.09264625023155,-4.329793954961004,0.018685883094603836,6.407061251062536,625.9983263132058,250
312,1509.4571489899397,893.3707191795602,276.58998823360105,-14.892317628650694,13481.771828109748,211.90920007542553,-4.329517409968691,0.017065250877647226,5.651907021874257,625.9983263132058,250
586,1374.6912131005715,1707.3113801437255,276.469132796895,-14.915020537895943,13314.75408992212,217.82615380245707,-4.315982852989923,0.01776178918409983,5.890557101138627,625.9983263132058,250
630,52.54216511492436,1910.1199045291623,276.44432233214945,-15.106299006762068,13238.580933195888,382.8876510024825,-4.3097535653404275,0.03140073130126962,11.643565861683085,625.9983263132058,250
354,2794.7845416821756,1018.2407319587935,276.5659464096284,-14.707495138265243,13025.40267096716,210.61293097083225,-4.2921278735225,0.017555116331620785,5.643687398913158,625.9983263132058,250
623,2179.7343586369993,1867.994351525443,276.44182749876904,-14.799621271931358,13015.39668182534,211.24030626156738,-4.291293500885688,0.01762094587777247,5.668370284356889,625.9983263132058,250
634,2257.491107626147,1919.39875917095,276.43383948608613,-14.788615926314124,13002.376723152702,213.7728486211358,-4.2902068405112335,0.017850058238559577,5.765227100968209,625.9983263132058,250
46,1158.0603396571996,130.30149269859393,276.7053010623843,-14.939814207357028,12989.68013934634,213.0185233661389,-4.289146120931812,0.017804457718560505,5.737898582229956,625.9983263132058,250
534,540.4104959200529,1504.01433491204,276.50292903475315,-15.034430326234537,12984.057850575948,234.05316866491287,-4.288676082882662,0.019571040744263475,6.518351154649127,625.9983263132058,250
252,1528.9169503044152,726.32284286819,276.6148223992239,-14.888826564471946,12965.93919128913,214.64298190142293,-4.287159929525544,0.017973081780835135,5.801192614817399,625.9983263132058,250
283,93.84117808754425,818.7004023844603,276.6070826873791,-15.096024748465087,12910.822458081762,216.2306650443451,-4.2825347508390275,0.018183321302795256,5.865601686725371,625.9983263132058,250
385,2588.146988852486,1093.6676388880496,276.555574498313,-14.73760701912063,12885.403410606668,213.40060819302627,-4.280395027826284,0.017980736258862717,5.761519725037795,625.9983263132058,250
419,2597.676496855714,1175.6959467534102,276.54330568965594,-14.736568949443441,12831.334201109421,208.2298196289932,-4.275829519891222,0.0176189873654488,5.570800033653974,625.9983263132058,250
334,2098.8391148568926,969.3334910283962,276.5761750854194,-14.807655755251828,12732.909202914801,209.25286887798174,-4.267469083767011,0.017842414182048648,5.618544751143671,625.9983263132058,250
468,2152.8803946275752,1311.8125387855794,276.52487881896764,-14.801260852064912,12610.589514888416,225.31952232677034,-4.256988451508898,0.019398728751051506,6.228171845174898,625.9983263132058,250
515,326.5232004049559,1446.5084839765689,276.51239981032666,-15.065016671788772,12609.03885760787,215.21296538213568,-4.256854936079731,0.018530890352075023,5.85369228350099,625.9983263132058,250
